packetDelay:vector DNP3NetworkTopology.distAuto (#0 - HeavyTraffic-0-20260310-05:38:12-33244),
3.683457692308,0.683457692308000018
3.717332692308,0.717332692307999893
3.751207692308,0.751207692307999993
3.785082692308,0.78508269230799987
3.818957692308,0.81895769230799997
3.852832692308,0.852832692307999848
3.886707692308,0.886707692307999945
3.920582692308,0.920582692308000045
3.954457692308,0.954457692307999923
3.988332692308,0.988332692308000021
4.123707692308,2.12370769230799982
4.157582692308,2.157582692307999916
4.191457692308,2.191457692308000018
4.225332692308,2.225332692308000116
4.259207692308,2.259207692307999327
4.293082692308,2.293082692307999426
4.326957692308,2.326957692307999525
4.360832692308,2.360832692307999627
4.394707692308,2.394707692307999725
4.428582692308,2.428582692307999827
4.462457692308,2.462457692307999925
4.496332692308,2.496332692308000022
4.530207692308,2.53020769230800012
4.564082692308,2.564082692307999335
4.597957692308,2.597957692307999437
4.631832692308,2.631832692307999532
4.665707692308,2.665707692307999632
4.699582692308,2.699582692307999727
4.733457692308,2.733457692307999827
4.767332692308,2.767332692307999925
4.801207692308,2.801207692308000027
4.835082692308,2.835082692308000132
4.868957692308,2.86895769230799934
4.902832692308,0.902832692307999891
4.936707692308,0.93670769230799999
4.970582692308,0.970582692307999867
5.004457692308,1.004457692307999746
5.038332692308,1.038332692307999844
5.072207692308,1.072207692307999943
5.106082692308,1.106082692308000044
5.139957692308,1.139957692307999697
5.173832692308,1.173832692307999797
5.207707692308,1.207707692307999896
5.241582692308,1.241582692307999996
5.275457692308,1.275457692308000097
5.309332692308,1.309332692307999751
5.343207692308,1.34320769230799985
5.377082692308,1.37708269230799995
5.410957692308,1.410957692308000048
5.444832692308,1.444832692307999706
5.478707692308,1.478707692307999801
5.512582692308,1.512582692307999902
5.546457692308,1.546457692308000001
5.580332692308,1.5803326923080001
5.614207692308,1.614207692307999757
5.648082692308,1.648082692307999856
5.681957692308,1.681957692307999957
5.813707692308,0.813707692307999993
5.847582692308,0.84758269230799987
5.881457692308,0.88145769230799997
5.915332692308,0.915332692307999848
5.949207692308,0.949207692307999945
5.983082692308,0.983082692308000045
6.107582692308,2.107582692308000097
6.141457692308,2.141457692308000196
6.175332692308,0.17533269230799997
6.209207692308,0.209207692307999958
6.243082692308,0.243082692308000002
6.276957692308,0.276957692307999935
6.310832692308,0.310832692307999923
6.344707692308,0.344707692308000022
6.378582692308,0.378582692308000011
6.412457692308,0.412457692308
6.446332692308,0.446332692307999988
6.480207692308,0.480207692307999975
6.514082692308,0.514082692307999964
6.547957692308,0.547957692307999841
6.581832692308,0.581832692307999941
6.615707692308,0.61570769230800004
6.649582692308,0.649582692307999917
6.683457692308,0.683457692308000018
6.717332692308,0.717332692307999893
6.751207692308,0.751207692307999993
6.785082692308,0.78508269230799987
6.818957692308,0.81895769230799997
6.852832692308,0.852832692307999848
6.886707692308,0.886707692307999945
6.920582692308,0.920582692308000045
6.954457692308,0.954457692307999923
6.988332692308,0.988332692308000021
7.022207692308,1.022207692307999679
7.056082692308,1.056082692307999778
7.187832692308,2.187832692307999585
7.221707692308,2.221707692307999681
7.255582692308,2.255582692307999781
7.289457692308,2.289457692307999883
